date,iso,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_tweets_verified,info_tweets_unverified,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_unreliable_fraction,info_fact_shadow,info_fact_missing,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_iri,info_iri_T,info_iri_RE,info_iri_RT,info_dyn_iri,info_dyn_iri_RE,info_dyn_iri_RT,eco_open_close_fraction,epi_cases,epi_cases_new,epi_deaths,epi_deaths_new,epi_tests,epi_tests_new,epi_rt,epi_rt_low90,epi_rt_high90
2021-02-17,TUR,8921,2730,792,5399,6436,208,8713,162,39,155,0.194,126,0,14,148,0,12,21,4,2,0.5729,0.625,0.0111,0.3248,0.248,0.2857,0.2458,,2609359.0,7325.0,27738.0,86.0,31866086.0,117121.0,,,
2021-02-18,TUR,7339,2250,625,4464,4976,187,7152,175,40,149,0.186,99,0,10,165,0,6,21,8,5,0.7068,0.7868,0.0164,0.2368,0.2015,0.1667,0.2031,,2616600.0,7241.0,27821.0,83.0,31981492.0,115406.0,,,
2021-02-19,TUR,7438,2145,589,4704,5176,166,7272,186,43,193,0.1878,118,0,10,176,0,3,22,10,8,0.6463,0.788,0.2492,0.1029,0.209,0.2,0.2093,,2624019.0,7419.0,27903.0,82.0,32098166.0,116674.0,,,
2021-02-20,TUR,7071,1919,704,4448,4975,106,6965,142,18,125,0.1125,79,0,11,131,0,1,7,8,2,0.5471,0.5663,0.0,0.1894,0.1149,0.0,0.1205,,2631876.0,7857.0,27983.0,80.0,32217077.0,118911.0,,,
2021-02-21,TUR,7452,2016,706,4730,4992,154,7298,143,31,96,0.1782,65,0,2,141,0,15,7,2,7,0.5795,0.7644,0.8941,0.1112,0.2261,0.5714,0.2037,,2638422.0,6546.0,28060.0,77.0,32318182.0,101105.0,,,
2021-02-22,TUR,11707,3028,808,7871,9146,217,11490,190,37,228,0.163,94,0,2,188,0,1,26,7,3,0.7464,0.7818,0.7739,0.1753,0.1544,0.3333,0.1504,,2646526.0,8104.0,28138.0,78.0,32436998.0,118816.0,,,
2021-02-23,TUR,10432,3051,788,6593,7554,192,10240,107,45,137,0.2961,92,0,14,93,0,6,24,14,1,0.8358,0.8588,0.0874,0.498,0.3415,0.2,0.3506,,2655633.0,9107.0,28213.0,75.0,32560732.0,123734.0,,,
2021-02-24,TUR,9871,2772,779,6320,6972,235,9636,149,87,191,0.3686,148,0,16,133,0,55,22,7,3,0.6687,0.7896,0.0425,0.517,0.4359,0.5,0.4333,,2665194.0,9561.0,28285.0,72.0,32684747.0,124015.0,,,
2021-02-25,TUR,9132,2765,769,5598,6309,233,8899,194,36,127,0.1565,93,0,14,180,0,2,22,6,6,0.6521,0.7812,0.0053,0.0974,0.1643,0.1429,0.1654,,2674766.0,9572.0,28358.0,73.0,32811274.0,126527.0,,,
2021-02-26,TUR,10397,2738,871,6788,6903,196,10201,123,35,162,0.2215,108,0,11,112,0,5,20,7,3,0.9138,0.9361,0.0,0.8058,0.1978,0.0,0.2,,2683971.0,9205.0,28432.0,74.0,32939661.0,128387.0,,,
2021-02-27,TUR,7141,2105,665,4371,4708,137,7004,159,47,92,0.2282,57,0,9,150,0,3,31,11,2,0.537,0.5497,0.0283,0.3881,0.2741,0.2,0.2769,,2693164.0,9193.0,28503.0,71.0,33065377.0,125716.0,,,
2021-02-28,TUR,7110,1866,559,4685,5055,109,7001,115,32,102,0.2177,65,0,5,110,0,3,19,5,5,0.6449,0.7478,0.0566,0.3576,0.2045,0.3077,0.1867,,2701588.0,8424.0,28569.0,66.0,33175016.0,109639.0,,,
2021-03-01,TUR,11592,4189,877,6526,9085,285,11307,116,42,305,0.2658,270,0,9,107,0,0,23,14,5,0.719,0.7859,0.0158,0.2496,0.3367,0.4,0.3333,,2711479.0,9891.0,28638.0,69.0,,,,,
2021-03-02,TUR,9263,3066,816,5381,6708,219,9044,116,46,713,0.284,112,558,5,111,0,8,28,7,3,0.6728,0.7174,0.0146,0.2903,0.3407,0.25,0.3448,,2723316.0,11837.0,28706.0,68.0,,,,,
2021-03-03,TUR,8204,2324,734,5146,5335,203,8001,139,52,747,0.2723,102,618,12,127,0,3,39,7,3,0.9038,0.9822,0.0,0.5837,0.2734,0.0,0.3043,,2734836.0,11520.0,28771.0,65.0,,,,,
2021-03-04,TUR,8604,2710,669,5225,5894,223,8381,146,46,783,0.2396,132,618,17,129,0,1,38,4,3,0.4146,0.4811,0.0061,0.3087,0.25,0.0909,0.2673,,2746158.0,11322.0,28839.0,68.0,33716746.0,137885.0,,,
2021-03-05,TUR,7247,2238,617,4392,4483,180,7067,170,35,691,0.1707,175,476,26,144,0,1,20,9,5,0.1846,0.1905,0.0014,0.131,0.1825,0.1,0.189,,2757460.0,11302.0,28901.0,62.0,,,,,
2021-03-06,TUR,8443,2701,896,4846,6024,169,8274,146,117,725,0.4449,145,556,7,139,0,0,19,26,72,0.7966,0.8305,0.0,0.3528,0.5226,0.0,0.5417,,2769230.0,11770.0,28965.0,64.0,,,,,
2021-03-07,TUR,6541,1844,583,4114,4381,100,6441,141,42,498,0.2295,66,412,7,134,0,1,20,16,5,0.8516,0.8867,0.9296,0.2813,0.229,0.2353,0.2281,,2780417.0,11187.0,29030.0,65.0,34122851.0,129299.0,,,
2021-03-08,TUR,6796,2051,578,4167,4604,172,6624,134,26,622,0.1625,75,523,19,115,0,1,12,7,6,0.785,0.8779,0.0,0.0827,0.1683,0.0,0.1771,,2793632.0,13215.0,29094.0,64.0,,,,,
2021-03-09,TUR,6608,2003,583,4022,4383,181,6427,126,42,706,0.25,85,604,25,101,0,1,23,2,16,0.8004,0.8982,0.0095,0.7425,0.25,0.1667,0.2596,,2807387.0,13755.0,29160.0,66.0,,,,,
2021-03-10,TUR,7656,2427,730,4499,5069,212,7444,101,35,698,0.2574,86,563,6,95,0,2,25,4,4,0.8393,0.8707,0.5659,0.1248,0.2619,0.7143,0.2208,,2821943.0,14556.0,29227.0,67.0,,,,,
2021-03-11,TUR,12704,3736,1208,7760,9563,332,12372,183,48,897,0.2078,122,732,17,166,0,0,32,9,7,0.8992,0.8975,0.9429,0.858,0.2517,0.2727,0.25,,2835989.0,14046.0,29290.0,63.0,,,,,
2021-03-12,TUR,9899,2575,614,6710,7151,267,9632,206,38,733,0.1557,102,612,20,186,0,2,23,6,7,0.854,0.884,0.0,0.1954,0.1364,0.0,0.1379,,2850930.0,14941.0,29356.0,66.0,,,,,
2021-03-13,TUR,8045,2134,758,5153,6042,130,7915,104,28,522,0.2121,61,439,7,97,0,1,13,7,7,0.8441,0.9265,0.0,0.2079,0.2,0.0,0.2118,,2866012.0,15082.0,29421.0,65.0,,,,,
2021-03-14,TUR,9743,2529,779,6435,7495,162,9581,82,21,578,0.2039,66,453,2,80,0,2,15,2,2,0.7163,0.7299,0.0,0.1339,0.1636,0.0,0.1765,,2879390.0,13378.0,29489.0,68.0,35126003.0,132425.0,,,
2021-03-15,TUR,8505,2528,969,5008,5744,218,8287,103,39,670,0.2746,116,519,6,97,3,0,22,10,4,0.7532,0.8398,0.0,0.1162,0.2717,0.0,0.2778,,2894893.0,15503.0,29552.0,63.0,,,,,
2021-03-16,TUR,7784,2409,738,4637,5170,181,7603,101,42,823,0.2937,114,670,12,89,2,2,17,10,11,0.8048,0.9198,0.683,0.1738,0.3596,0.8,0.3333,,2911642.0,16749.0,29623.0,71.0,,,,,
2021-03-17,TUR,8829,2672,779,5378,5826,191,8638,148,37,791,0.2,96,658,17,131,0,5,24,7,1,0.6323,0.6698,0.0,0.2119,0.2211,0.0,0.2333,,2930554.0,18912.0,29696.0,73.0,,,,,
2021-03-18,TUR,7204,2235,659,4310,4453,139,7065,107,54,641,0.3354,89,521,9,98,0,0,39,5,10,0.8247,0.8845,0.424,0.1029,0.3679,0.6,0.3438,,2950603.0,20049.0,29777.0,81.0,35787480.0,184452.0,,,
2021-03-19,TUR,8077,2348,712,5017,5584,219,7858,98,30,813,0.2344,124,646,11,87,0,0,21,3,6,0.7649,0.8196,0.8856,0.1362,0.2027,0.4286,0.1791,,2971633.0,21030.0,29864.0,87.0,,,,,
2021-03-20,TUR,6112,1909,576,3627,3604,148,5964,108,34,586,0.2394,104,455,14,94,0,0,25,6,3,0.7049,0.7385,0.8744,0.2358,0.2857,0.2,0.2917,,2992694.0,21061.0,29959.0,95.0,,,,,
2021-03-21,TUR,9225,1921,760,6544,6612,135,9090,137,23,546,0.1437,72,434,11,126,0,1,18,1,3,0.6781,0.6974,0.106,0.0849,0.1319,0.1429,0.131,,3013122.0,20428.0,30061.0,102.0,36355374.0,189906.0,,,
2021-03-22,TUR,8521,2393,759,5369,5746,162,8359,142,53,598,0.2718,84,488,12,130,0,2,43,5,3,0.6047,0.7971,0.0005,0.2042,0.3101,0.25,0.312,,3035338.0,22216.0,30178.0,117.0,,,,,
2021-03-23,TUR,8393,2728,795,4870,5461,206,8187,158,62,930,0.2818,256,618,12,146,0,2,50,7,3,0.6728,0.7164,0.1153,0.2987,0.3026,0.25,0.3041,,3061520.0,26182.0,30316.0,138.0,,,,,
2021-03-24,TUR,18854,5269,1866,11719,15406,199,18655,141,100,860,0.4149,145,679,18,123,0,2,60,2,36,0.849,0.8893,0.1221,0.4229,0.491,0.2,0.5096,,3091282.0,29762.0,30462.0,146.0,,,,,
2021-03-25,TUR,9756,2758,843,6155,7016,233,9523,127,34,772,0.2112,144,607,17,110,0,0,24,1,9,0.9372,0.976,0.0986,0.1468,0.1942,0.3333,0.1856,,3120013.0,28731.0,30619.0,157.0,37212928.0,222753.0,,,
2021-03-26,TUR,9624,2390,667,6567,6908,189,9435,130,33,612,0.2025,96,475,12,118,4,0,21,7,1,0.6509,0.673,0.1544,0.29,0.2245,0.2308,0.2235,,3149094.0,29081.0,30772.0,153.0,,,,,
2021-03-27,TUR,9010,2200,716,6094,6604,141,8869,93,43,508,0.3162,56,408,3,90,0,0,37,3,3,0.8389,0.9418,0.0,0.3849,0.3462,0.0,0.36,,3179115.0,30021.0,30923.0,151.0,,,,,
2021-03-28,TUR,9328,2291,826,6211,6839,156,9172,102,37,636,0.2662,72,507,7,95,0,0,27,6,4,0.8705,0.9344,0.234,0.2171,0.2812,0.0769,0.3133,,3208173.0,29058.0,31076.0,153.0,,,,,
2021-03-29,TUR,13628,4358,1211,8059,10367,315,13313,260,40,1099,0.1333,119,917,15,245,0,1,28,6,5,0.7239,0.8429,0.0021,0.0368,0.1182,0.1,0.1192,,3240577.0,32404.0,31230.0,154.0,38102747.0,225511.0,,,
2021-03-30,TUR,14859,3789,1046,10024,11234,286,14573,304,29,1063,0.0871,133,890,11,293,2,0,19,7,1,0.7872,0.8551,0.0011,0.1742,0.062,0.1176,0.0578,,3277880.0,37303.0,31385.0,155.0,,,,,
2021-03-31,TUR,13911,3902,1067,8942,10496,269,13642,128,47,1122,0.2686,331,742,4,124,0,0,40,3,4,0.8993,0.9142,0.9831,0.4909,0.2667,0.3333,0.2613,,3317182.0,39302.0,31537.0,152.0,,,,,
2021-04-01,TUR,13056,3498,1022,8536,10241,258,12798,134,85,1249,0.3881,367,833,10,124,0,0,77,6,2,0.7614,0.9279,0.0,0.0943,0.4172,0.0,0.4198,,3357988.0,40806.0,31713.0,176.0,38821795.0,243738.0,,,
2021-04-02,TUR,11376,3094,929,7353,8829,233,11143,295,49,748,0.1424,98,624,29,266,0,3,33,6,7,0.5707,0.845,0.0022,0.0429,0.1284,0.125,0.1286,,3400296.0,42308.0,31892.0,179.0,,,,,
2021-04-03,TUR,13212,3548,1246,8418,10559,184,13028,187,28,623,0.1302,67,526,30,157,0,0,21,5,2,0.6628,0.7575,0.0002,0.0377,0.106,0.0714,0.1095,,3445052.0,44756.0,32078.0,186.0,,,,,
2021-04-04,TUR,9846,2606,1025,6215,7311,162,9684,99,33,512,0.25,79,406,3,96,0,1,18,6,8,0.8157,0.9,0.0075,0.1868,0.2892,0.6667,0.2597,,3487050.0,41998.0,32263.0,185.0,,,,,
2021-04-05,TUR,11954,3087,807,8060,8958,246,11708,105,111,742,0.5139,168,541,24,81,0,77,19,7,8,0.8197,0.9708,0.192,0.1517,0.5871,0.0769,0.6338,,3529601.0,42551.0,32456.0,193.0,39811595.0,245496.0,,,
2021-04-06,TUR,18225,5320,1325,11580,14703,339,17886,156,36,1315,0.1875,231,1045,37,119,1,2,26,5,2,0.7696,0.8517,0.0,0.0668,0.1908,0.0,0.2016,,3579185.0,49584.0,32667.0,211.0,,,,,
2021-04-07,TUR,17748,4506,1434,11808,12158,332,17416,171,24,1025,0.1231,137,842,15,156,1,1,16,1,5,0.493,0.588,0.0015,0.0586,0.1273,0.0667,0.1368,,3633925.0,54740.0,32943.0,276.0,,,,,
2021-04-08,TUR,16892,4337,1370,11185,13181,248,16644,155,41,961,0.2092,193,744,14,141,1,2,27,8,3,0.7541,0.8078,0.0,0.2989,0.1811,0.0,0.1885,,3689866.0,55941.0,33201.0,258.0,40689742.0,304492.0,,,
2021-04-09,TUR,13958,3860,1054,9044,11172,246,13712,121,30,833,0.1987,132,666,12,109,0,2,24,4,0,0.53,0.6818,0.0,0.1699,0.2211,0.0,0.2471,,3745657.0,55791.0,33454.0,253.0,,,,,
2021-04-10,TUR,14128,3540,1077,9511,11232,206,13922,118,54,738,0.314,120,597,15,103,1,8,41,4,0,0.6378,0.753,0.0031,0.3587,0.3413,0.0833,0.3684,,3798333.0,52676.0,33702.0,248.0,,,,,
2021-04-11,TUR,11460,3021,1292,7147,8754,183,11277,154,34,919,0.1809,225,664,3,151,0,2,26,4,2,0.6802,0.7667,0.14,0.2447,0.2231,0.1111,0.2321,,3849011.0,50678.0,33939.0,237.0,,,,,
2021-04-12,TUR,16758,4917,1313,10528,12822,317,16441,199,32,1628,0.1385,183,1382,8,191,0,4,17,7,4,0.5645,0.7053,0.1994,0.0407,0.1277,0.1333,0.127,,3903573.0,54562.0,34182.0,243.0,41892922.0,301068.0,,,
2021-04-13,TUR,16322,4560,1228,10534,13151,263,16059,173,63,935,0.2669,145,760,23,150,0,8,41,11,3,0.7655,0.8517,0.0485,0.1567,0.3072,0.2353,0.3154,,3962760.0,59187.0,34455.0,273.0,,,,,
2021-04-14,TUR,14929,4082,1171,9676,11402,250,14679,155,43,1005,0.2172,107,848,6,149,0,3,28,10,2,0.8302,0.862,0.7261,0.1114,0.2342,0.375,0.2233,,4025557.0,62797.0,34734.0,279.0,,,,,
2021-04-15,TUR,13084,3638,1205,8241,10074,266,12818,222,63,1050,0.2211,212,785,7,215,0,19,25,12,7,0.5685,0.6738,0.0737,0.0905,0.2338,0.2,0.2356,,4086957.0,61400.0,35031.0,297.0,42828122.0,318217.0,,,
2021-04-16,TUR,12525,3531,1055,7939,9834,211,12314,204,43,1015,0.1741,188,788,16,188,0,5,26,10,2,0.6882,0.7235,0.0016,0.0609,0.1333,0.1,0.1355,,4150039.0,63082.0,35320.0,289.0,,,,,
2021-04-17,TUR,14218,3340,1100,9778,10981,216,14002,200,25,899,0.1111,149,706,10,190,1,0,17,4,3,0.7081,0.7601,0.9895,0.0368,0.0724,0.3333,0.0616,,4212645.0,62606.0,35608.0,288.0,,,,,
2021-04-18,TUR,18385,3935,1302,13148,15500,231,18154,147,35,1077,0.1923,155,680,13,134,0,0,21,4,10,0.3445,0.5842,0.0169,0.0521,0.1832,0.3571,0.1624,,4268447.0,55802.0,35926.0,318.0,,,,,
2021-04-19,TUR,15433,4193,1395,9845,12351,243,15190,175,80,1029,0.3137,141,811,12,163,1,1,67,10,1,0.6892,0.7326,0.4342,0.3529,0.3333,0.5,0.3212,,4323596.0,55149.0,36267.0,341.0,,,,,
2021-04-20,TUR,18543,4857,1256,12430,15409,300,18243,142,44,1137,0.2366,162,914,10,132,1,1,27,9,6,0.8067,0.8546,0.5634,0.2104,0.2362,0.2857,0.2301,,4384624.0,61028.0,36613.0,346.0,,,,,
2021-04-21,TUR,16156,3863,1120,11173,13031,245,15911,148,33,942,0.1823,100,796,10,138,1,2,20,9,1,0.7315,0.8278,0.9332,0.0917,0.1811,0.75,0.1429,,4446591.0,61967.0,36975.0,362.0,,,,,
2021-04-22,TUR,11695,3072,898,7725,8698,222,11473,190,45,759,0.1915,87,650,12,178,0,1,34,6,4,0.6425,0.783,0.2358,0.0569,0.2026,0.3,0.1958,,4501382.0,54791.0,37329.0,354.0,45040704.0,312109.0,,,
2021-04-23,TUR,10929,2709,896,7324,8089,153,10776,149,120,744,0.4461,111,571,9,140,0,3,15,99,3,0.6797,0.8267,0.2011,0.3731,0.5118,0.2727,0.525,,4550820.0,49438.0,37672.0,343.0,,,,,
2021-04-24,TUR,12128,2846,943,8339,8824,165,11963,213,46,765,0.1776,112,602,6,207,0,2,22,22,0,0.3095,0.3524,0.5817,0.1151,0.2077,0.4,0.2022,,4591416.0,40596.0,38011.0,339.0,,,,,
2021-04-25,TUR,9870,2583,947,6340,6750,188,9682,217,41,687,0.1589,158,485,4,213,1,0,34,4,2,0.6166,0.7965,0.0,0.065,0.1919,0.0,0.1976,,4629969.0,38553.0,38358.0,347.0,45884258.0,260280.0,,,
2021-04-26,TUR,13293,3834,1091,8368,10010,272,13021,191,94,686,0.3298,128,522,19,172,0,1,83,6,4,0.3935,0.4418,0.0029,0.1099,0.3668,0.1429,0.375,,4667281.0,37312.0,38711.0,353.0,46153151.0,268893.0,,,
2021-04-27,TUR,13157,3975,1183,7999,9811,219,12938,197,48,1185,0.1959,306,856,9,188,1,1,36,9,1,0.7555,0.8553,0.0194,0.1799,0.2,0.1429,0.2047,,4710582.0,43301.0,39057.0,346.0,,,,,
2021-04-28,TUR,15246,3778,1416,10052,11664,237,15009,342,61,1024,0.1514,237,755,12,330,0,10,43,7,1,0.7242,0.8003,0.0129,0.1581,0.1232,0.1154,0.124,,4751026.0,40444.0,39398.0,341.0,,,,,
2021-04-29,TUR,17081,4964,1378,10739,13299,262,16819,213,31,962,0.127,108,803,8,205,0,4,22,2,3,0.2466,0.3117,0.0,0.0353,0.1173,0.0,0.131,,4788700.0,37674.0,39737.0,339.0,46996712.0,278108.0,,,
2021-04-30,TUR,16463,4024,1436,11003,13087,316,16147,161,48,1107,0.2297,130,944,11,150,0,1,36,6,5,0.5065,0.6413,0.0021,0.1483,0.2214,0.2727,0.2167,,4820591.0,31891.0,40131.0,394.0,,,,,
2021-05-01,TUR,18721,4320,1879,12522,16061,181,18540,120,37,894,0.2357,116,748,12,108,0,1,22,11,3,0.81,0.8269,0.0179,0.2216,0.1915,0.25,0.1829,,4849408.0,28817.0,40504.0,373.0,,,,,
2021-05-02,TUR,13828,3699,1458,8671,11089,197,13631,247,46,932,0.157,115,764,23,224,0,13,19,14,0,0.3306,0.3749,0.9311,0.1069,0.2203,0.25,0.2193,,4875388.0,25980.0,40844.0,340.0,,,,,
2021-05-03,TUR,15843,3933,1291,10619,12952,312,15531,166,70,1322,0.2966,142,1146,6,160,0,0,61,8,1,0.3613,0.5545,0.0759,0.033,0.3292,0.125,0.3399,,4900121.0,24733.0,41191.0,347.0,47987986.0,243648.0,,,
2021-05-04,TUR,12317,3324,2585,6408,9486,216,12101,116,38,894,0.2468,150,699,17,99,0,1,34,2,1,0.7843,0.8199,0.2293,0.4434,0.3368,0.1667,0.3483,,4929118.0,28997.0,41527.0,336.0,,,,,
2021-05-05,TUR,10553,2933,914,6706,7363,235,10318,232,20,776,0.0794,110,609,19,213,0,2,13,2,3,0.1549,0.1883,0.0079,0.0149,0.0732,0.1667,0.0616,,4955594.0,26476.0,41883.0,356.0,,,,,
2021-05-06,TUR,10821,2960,850,7011,7866,258,10563,238,34,784,0.125,96,659,9,229,0,12,17,3,2,0.5732,0.6215,0.1135,0.0597,0.1156,0.1429,0.1145,,4977982.0,22388.0,42187.0,304.0,48712606.0,253382.0,,,
2021-05-07,TUR,11316,2937,818,7561,8626,228,11088,169,31,764,0.155,140,604,17,152,0,11,16,1,3,0.3997,0.477,0.0005,0.1845,0.1525,0.1111,0.156,,4998089.0,20107.0,42465.0,278.0,,,,,
2021-05-08,TUR,10605,2913,817,6875,8279,129,10476,123,26,681,0.1745,98,551,6,117,0,2,10,9,5,0.5716,0.7998,0.0427,0.1141,0.1471,0.2727,0.1319,,5016141.0,18052.0,42746.0,281.0,,,,,
2021-05-09,TUR,9116,2312,838,5966,7051,122,8994,77,24,519,0.2376,87,387,7,70,0,0,15,5,4,0.7976,0.8421,0.8436,0.2053,0.2188,0.2222,0.2182,,5031332.0,15191.0,43029.0,283.0,,,,,
2021-05-10,TUR,9869,2761,907,6201,7103,174,9695,478,21,681,0.0421,101,564,13,465,0,2,10,6,3,0.2369,0.449,0.0561,0.0054,0.0284,0.1111,0.0265,,5044936.0,13604.0,43311.0,282.0,,,,,
2021-05-11,TUR,11073,2785,903,7385,7729,140,10933,349,34,856,0.0888,129,708,50,299,0,2,19,9,4,0.6117,0.7452,0.0043,0.0148,0.0645,0.0204,0.0739,,5059433.0,14497.0,43589.0,278.0,,,,,
